instance	benefit_target	control_statuses	control_verdicts	control_solved_count	control_solved	treatment_statuses	treatment_verdicts	treatment_solved_count	treatment_solved	control_seconds	treatment_seconds	paired_delta_seconds	control_median_seconds	treatment_median_seconds	control_noise_seconds	lower_rounds_seconds	higher_rounds_seconds	faster_rounds	slower_rounds	control_scope_memory_peak_bytes	treatment_scope_memory_peak_bytes	paired_delta_scope_memory_peak_bytes	control_median_scope_memory_peak_bytes	treatment_median_scope_memory_peak_bytes	control_noise_scope_memory_peak_bytes	lower_rounds_scope_memory_peak_bytes	higher_rounds_scope_memory_peak_bytes	control_max_process_rss_bytes	treatment_max_process_rss_bytes	paired_delta_max_process_rss_bytes	control_median_max_process_rss_bytes	treatment_median_max_process_rss_bytes	control_noise_max_process_rss_bytes	lower_rounds_max_process_rss_bytes	higher_rounds_max_process_rss_bytes	correctness_fail	lost_verdict_rounds	new_failures	regression_threshold_seconds	regression_flag_seconds	validated_regression_seconds	regression_threshold_scope_memory_peak_bytes	regression_flag_scope_memory_peak_bytes	validated_regression_scope_memory_peak_bytes	regression_failures	regression_unresolved	flags	coverage_benefit	runtime_benefit	memory_benefit
heim-double-x10.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[2.211647117015673, 2.1800577260146383, 2.168182955007069, 2.1734760280232877, 2.2244500450324267]	[2.4502593600191176, 2.406631454010494, 2.506643216998782, 2.403712103026919, 2.30643976200372]	[0.23861224300344475, 0.22657372799585573, 0.3384602619917132, 0.2302360750036314, 0.08198971697129309]	2.1800577260146383	2.406631454010494	0.011874771007569507	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[122974208, 122978304, 122916864, 123097088, 122863616]	[122916864, 122753024, 122798080, 122949632, 122781696]	[-57344, -225280, -118784, -147456, -81920]	122974208	122798080	57344	5	0	false	[]	[]	0.10900288630073192	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
heim-double-x11.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[2.480865241988795, 2.560799038008554, 2.494512859993847, 2.5273986239917576, 2.5254919590079226]	[2.6736922540003434, 2.819205044012051, 2.7574981760117225, 2.5574545850395225, 2.736558292002883]	[0.1928270120115485, 0.25840600600349717, 0.26298531601787545, 0.030055961047764868, 0.21106633299496025]	2.5254919590079226	2.736558292002883	0.030979099014075473	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[134823936, 134823936, 134750208, 134823936, 134631424]	[134823936, 134668288, 134791168, 134651904, 134672384]	[0, -155648, 40960, -172032, 40960]	134823936	134672384	0	2	2	false	[]	[]	0.12627459795039614	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
heim-double-x8.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[0.9999478920071851, 0.9758643500099424, 1.040006650990108, 0.9993546830373816, 1.0291395530221052]	[1.1202747389907017, 1.1173279639915563, 1.087356414005626, 1.0618451610207558, 1.0697467619902454]	[0.12032684698351659, 0.1414636139816139, 0.047349763015517965, 0.06249047798337415, 0.040607208968140185]	0.9999478920071851	1.087356414005626	0.02408354199724272	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[72519680, 72507392, 72368128, 72560640, 72527872]	[72396800, 72388608, 72351744, 72384512, 72503296]	[-122880, -118784, -16384, -176128, -24576]	72519680	72388608	12288	5	0	false	[]	[]	0.05	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
heim-double-x9.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.9714667810185347, 1.9463380080123898, 1.967448333016364, 1.8706613249960355, 1.9975754600018263]	[2.1972073429787997, 2.1224288969824556, 2.1034539270040113, 2.0816752429818735, 2.0826534209772944]	[0.22574056196026504, 0.17609088897006586, 0.13600559398764744, 0.2110139179858379, 0.08507796097546816]	1.967448333016364	2.1034539270040113	0.02111032500397414	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[116436992, 116350976, 116490240, 116326400, 116228096]	[116486144, 116420608, 116187136, 116375552, 116604928]	[49152, 69632, -303104, 49152, 376832]	116350976	116420608	86016	1	4	false	[]	[]	0.0983724166508182	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
infinite-race-u10.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[10.122259127005236, 10.271029141003964, 10.304661089001456, 9.997777563985437, 10.302487735985778]	[11.555899396014865, 11.05739329001517, 10.63431527800276, 9.852478686021641, 9.861245504987892]	[1.4336402690096293, 0.7863641490112059, 0.32965418900130317, -0.14529887796379626, -0.4412422309978865]	10.271029141003964	10.63431527800276	0.03363194799749181	2	3	[4, 5]	[1, 2, 3]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[555139072, 555048960, 555261952, 555323392, 555278336]	[1031983104, 1016614912, 1007812608, 1022275584, 1007878144]	[476844032, 461565952, 452550656, 466952192, 452599808]	555261952	1016614912	61440	0	5	false	[]	[]	0.5135514570501982	false	false	unavailable	false	false	[]	[]	[]	false	false	false
infinite-race-u11.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[12.995691902993713, 13.07027751399437, 13.020800399011932, 14.256765951984562, 13.738482091983315]	[13.87660590701853, 13.720392763003474, 14.366903696005465, 14.255291472014505, 13.445730778970756]	[0.8809140040248167, 0.6501152490091044, 1.3461032969935331, -0.0014744799700565636, -0.29275131301255897]	13.07027751399437	13.87660590701853	0.07458561100065708	2	3	[4, 5]	[1, 2, 3]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[695418880, 695627776, 695341056, 695463936, 695414784]	[1375526912, 1392963584, 1390948352, 1395191808, 1389928448]	[680108032, 697335808, 695607296, 699727872, 694513664]	695418880	1390948352	45056	0	5	false	[]	[]	0.6535138756997185	true	false	unavailable	false	false	[]	"[""slowdown — flagged, not validated""]"	"[""slowdown — flagged, not validated""]"	false	false	false
infinite-race-u12.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[40.484013774985215, 39.01807984299376, 39.805577833991265, 40.76818675198592, 38.74484552600188]	[40.97475026900065, 45.569000268005766, 43.63187049300177, 41.16619321401231, 42.21301822300302]	[0.4907364940154366, 6.550920425012009, 3.8262926590105053, 0.39800646202638745, 3.468172697001137]	39.805577833991265	42.21301822300302	0.7874979909975082	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[2097356800, 2097393664, 2097274880, 2097471488, 2097401856]	[4242808832, 4242931712, 4243058688, 4242997248, 4243054592]	[2145452032, 2145538048, 2145783808, 2145525760, 2145652736]	2097393664	4242997248	36864	0	5	false	[]	[]	1.9902788916995633	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
infinite-race-u13.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[41.65783201798331, 40.98866026499309, 41.05195866400027, 40.64125991502078, 40.222389651986305]	[43.692220691998955, 42.06024647198501, 42.68069473799551, 40.915275098988786, 44.668516131001525]	[2.034388674015645, 1.071586206991924, 1.628736073995242, 0.27401518396800384, 4.44612647901522]	40.98866026499309	42.68069473799551	0.34740034997230396	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[1703153664, 1703100416, 1703079936, 1703161856, 1703096320]	[4667629568, 4667650048, 4667637760, 4667486208, 4667682816]	[2964475904, 2964549632, 2964557824, 2964324352, 2964586496]	1703100416	4667637760	20480	0	5	false	[]	[]	2.0494330132496543	false	false	unavailable	false	false	[]	[]	[]	false	false	false
infinite-race-u14.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[50.00238945800811, 51.47054133500205, 53.376071671023965, 51.22192925901618, 49.64206582098268]	[52.528266583016375, 55.15729069398367, 51.18785106399446, 50.97516198299127, 51.18487322703004]	[2.5258771250082646, 3.686749358981615, -2.188220607029507, -0.24676727602491155, 1.542807406047359]	51.22192925901618	51.18785106399446	1.219539801008068	2	3	[3, 4]	[1, 2, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[2118828032, 2119000064, 2119036928, 2119032832, 2119020544]	[5127319552, 5127249920, 5127180288, 5127163904, 5127237632]	[3008491520, 3008249856, 3008143360, 3008131072, 3008217088]	2119020544	5127237632	16384	0	5	false	[]	[]	2.5610964629508093	false	false	unavailable	false	false	[]	[]	[]	false	false	false
infinite-race-u15.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
infinite-race-u16.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
infinite-race-u17.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
infinite-race-u18.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
infinite-race-u19.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
infinite-race-u20.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
infinite-race-u21.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
infinite-race-u22.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
infinite-race-u23.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
