pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,Error,Expected_result
485263483,LTL-Real/simple_arbiter_10.tlsf,9158564,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.299503,0.301169,113188.0,REALIZABLE,-,realizable
485263484,LTL-Real/simple_arbiter_10.tlsf,9158564,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.300767,0.304558,113188.0,REALIZABLE,-,realizable
485263485,LTL-Real/simple_arbiter_10.tlsf,9158564,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.295858,0.297691,113188.0,REALIZABLE,-,realizable
485264046,LTL-Real/simple_arbiter_12.tlsf,9158645,ltlsynt realizability,29005,seqreallar,359217,complete,268.158,268.242,1181396.0,REALIZABLE,-,realizable
485264047,LTL-Real/simple_arbiter_12.tlsf,9158645,ltlsynt realizability,29005,seqrealsd,359218,complete,273.276,273.319,1172832.0,REALIZABLE,-,realizable
485264048,LTL-Real/simple_arbiter_12.tlsf,9158645,ltlsynt realizability,29005,seqrealds,359219,complete,348.364,348.422,1673536.0,REALIZABLE,-,realizable
485264049,LTL-Real/simple_arbiter_12.tlsf,9158645,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.403395,0.405254,113188.0,REALIZABLE,-,realizable
485264050,LTL-Real/simple_arbiter_12.tlsf,9158645,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.401478,0.402366,113188.0,REALIZABLE,-,realizable
485264051,LTL-Real/simple_arbiter_12.tlsf,9158645,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.399417,0.403084,113188.0,REALIZABLE,-,realizable
485264052,LTL-Real/simple_arbiter_12.tlsf,9158645,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.397819,0.399672,113188.0,REALIZABLE,-,realizable
485263395,LTL-Real/simple_arbiter_2.tlsf,9158552,ltlsynt realizability,29005,seqreallar,359217,complete,0.041919,0.0417109,113188.0,REALIZABLE,-,realizable
485263396,LTL-Real/simple_arbiter_2.tlsf,9158552,ltlsynt realizability,29005,seqrealsd,359218,complete,0.042755,0.042565,113188.0,REALIZABLE,-,realizable
485263397,LTL-Real/simple_arbiter_2.tlsf,9158552,ltlsynt realizability,29005,seqrealds,359219,complete,0.04277,0.0425719,113188.0,REALIZABLE,-,realizable
485263398,LTL-Real/simple_arbiter_2.tlsf,9158552,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.088051,0.08954,113188.0,REALIZABLE,-,realizable
485263399,LTL-Real/simple_arbiter_2.tlsf,9158552,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.087443,0.088056,113188.0,REALIZABLE,-,realizable
485263400,LTL-Real/simple_arbiter_2.tlsf,9158552,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.091435,0.0927019,113188.0,REALIZABLE,-,realizable
485263401,LTL-Real/simple_arbiter_2.tlsf,9158552,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.089172,0.092267,113188.0,REALIZABLE,-,realizable
485263815,LTL-Real/simple_arbiter_4.tlsf,9158612,ltlsynt realizability,29005,seqreallar,359217,complete,0.045136,0.044872,113188.0,REALIZABLE,-,realizable
485263816,LTL-Real/simple_arbiter_4.tlsf,9158612,ltlsynt realizability,29005,seqrealsd,359218,complete,0.045587,0.0454531,113188.0,REALIZABLE,-,realizable
485263817,LTL-Real/simple_arbiter_4.tlsf,9158612,ltlsynt realizability,29005,seqrealds,359219,complete,0.046029,0.0458231,113188.0,REALIZABLE,-,realizable
485263818,LTL-Real/simple_arbiter_4.tlsf,9158612,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.113279,0.116155,113188.0,REALIZABLE,-,realizable
485263819,LTL-Real/simple_arbiter_4.tlsf,9158612,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.102331,0.103223,113188.0,REALIZABLE,-,realizable
485263820,LTL-Real/simple_arbiter_4.tlsf,9158612,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.105845,0.107513,113188.0,REALIZABLE,-,realizable
485263821,LTL-Real/simple_arbiter_4.tlsf,9158612,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.10701,0.109273,113188.0,REALIZABLE,-,realizable
485263220,LTL-Real/simple_arbiter_6.tlsf,9158527,ltlsynt realizability,29005,seqreallar,359217,complete,0.083284,0.083066,113188.0,REALIZABLE,-,realizable
485263221,LTL-Real/simple_arbiter_6.tlsf,9158527,ltlsynt realizability,29005,seqrealsd,359218,complete,0.081138,0.080933,113188.0,REALIZABLE,-,realizable
485263222,LTL-Real/simple_arbiter_6.tlsf,9158527,ltlsynt realizability,29005,seqrealds,359219,complete,0.084945,0.0847411,113188.0,REALIZABLE,-,realizable
485263223,LTL-Real/simple_arbiter_6.tlsf,9158527,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.148244,0.149485,113188.0,REALIZABLE,-,realizable
485263224,LTL-Real/simple_arbiter_6.tlsf,9158527,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.149939,0.150327,113188.0,REALIZABLE,-,realizable
485263225,LTL-Real/simple_arbiter_6.tlsf,9158527,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.150301,0.152832,113188.0,REALIZABLE,-,realizable
485263226,LTL-Real/simple_arbiter_6.tlsf,9158527,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.148453,0.150258,113188.0,REALIZABLE,-,realizable
485264298,LTL-Real/simple_arbiter_8.tlsf,9158681,ltlsynt realizability,29005,seqreallar,359217,complete,0.721367,0.721383,258980.0,REALIZABLE,-,realizable
485264299,LTL-Real/simple_arbiter_8.tlsf,9158681,ltlsynt realizability,29005,seqrealsd,359218,complete,0.694067,0.694011,256668.0,REALIZABLE,-,realizable
485264300,LTL-Real/simple_arbiter_8.tlsf,9158681,ltlsynt realizability,29005,seqrealds,359219,complete,0.806837,0.8066,258972.0,REALIZABLE,-,realizable
485264301,LTL-Real/simple_arbiter_8.tlsf,9158681,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.211219,0.21388,113188.0,REALIZABLE,-,realizable
485264302,LTL-Real/simple_arbiter_8.tlsf,9158681,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.213628,0.214787,113188.0,REALIZABLE,-,realizable
485264303,LTL-Real/simple_arbiter_8.tlsf,9158681,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.211414,0.213842,113188.0,REALIZABLE,-,realizable
485264304,LTL-Real/simple_arbiter_8.tlsf,9158681,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.210053,0.21403,113188.0,REALIZABLE,-,realizable
485264956,LTL-Real/simple_arbiter_enc_10.tlsf,9173708,ltlsynt realizability,29005,seqreallar,359217,complete,8.77416,8.77469,489676.0,REALIZABLE,-,realizable
485264957,LTL-Real/simple_arbiter_enc_10.tlsf,9173708,ltlsynt realizability,29005,seqrealsd,359218,complete,132.089,132.092,398868.0,REALIZABLE,-,realizable
485264958,LTL-Real/simple_arbiter_enc_10.tlsf,9173708,ltlsynt realizability,29005,seqrealds,359219,complete,15.3941,15.397,663068.0,REALIZABLE,-,realizable
485264959,LTL-Real/simple_arbiter_enc_10.tlsf,9173708,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,149.43,39.5737,907628.0,REALIZABLE,-,realizable
485264960,LTL-Real/simple_arbiter_enc_10.tlsf,9173708,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,142.118,37.9685,762012.0,REALIZABLE,-,realizable
485264961,LTL-Real/simple_arbiter_enc_10.tlsf,9173708,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,75.0649,42.0926,757908.0,REALIZABLE,-,realizable
485264962,LTL-Real/simple_arbiter_enc_10.tlsf,9173708,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,78.8709,43.5268,772452.0,REALIZABLE,-,realizable
485264795,LTL-Real/simple_arbiter_enc_12.tlsf,9173685,ltlsynt realizability,29005,seqreallar,359217,complete,84.0294,84.0341,1067052.0,REALIZABLE,-,realizable
485264796,LTL-Real/simple_arbiter_enc_12.tlsf,9173685,ltlsynt realizability,29005,seqrealsd,359218,complete,3013.88,3013.94,855524.0,REALIZABLE,-,realizable
485264797,LTL-Real/simple_arbiter_enc_12.tlsf,9173685,ltlsynt realizability,29005,seqrealds,359219,complete,466.078,466.072,1835940.0,REALIZABLE,-,realizable
485264798,LTL-Real/simple_arbiter_enc_12.tlsf,9173685,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,843.801,223.76,1143180.0,REALIZABLE,-,realizable
485264799,LTL-Real/simple_arbiter_enc_12.tlsf,9173685,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,749.335,198.508,923244.0,REALIZABLE,-,realizable
485264800,LTL-Real/simple_arbiter_enc_12.tlsf,9173685,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,434.764,274.32,919144.0,REALIZABLE,-,realizable
485264801,LTL-Real/simple_arbiter_enc_12.tlsf,9173685,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,480.943,309.58,1008004.0,REALIZABLE,-,realizable
485264053,LTL-Real/simple_arbiter_enc_2.tlsf,9158646,ltlsynt realizability,29005,seqreallar,359217,complete,0.043708,0.043475,113188.0,REALIZABLE,-,realizable
485264054,LTL-Real/simple_arbiter_enc_2.tlsf,9158646,ltlsynt realizability,29005,seqrealsd,359218,complete,0.041329,0.06436,113188.0,REALIZABLE,-,realizable
485264055,LTL-Real/simple_arbiter_enc_2.tlsf,9158646,ltlsynt realizability,29005,seqrealds,359219,complete,0.042362,0.0629569,113188.0,REALIZABLE,-,realizable
485264056,LTL-Real/simple_arbiter_enc_2.tlsf,9158646,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.091322,0.0915759,113188.0,REALIZABLE,-,realizable
485264057,LTL-Real/simple_arbiter_enc_2.tlsf,9158646,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.087475,0.0872921,113188.0,REALIZABLE,-,realizable
485264058,LTL-Real/simple_arbiter_enc_2.tlsf,9158646,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.0891,0.0900411,113188.0,REALIZABLE,-,realizable
485264059,LTL-Real/simple_arbiter_enc_2.tlsf,9158646,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.088092,0.0900339,113188.0,REALIZABLE,-,realizable
485263311,LTL-Real/simple_arbiter_enc_4.tlsf,9158540,ltlsynt realizability,29005,seqreallar,359217,complete,0.051162,0.0510609,113188.0,REALIZABLE,-,realizable
485263312,LTL-Real/simple_arbiter_enc_4.tlsf,9158540,ltlsynt realizability,29005,seqrealsd,359218,complete,0.049117,0.0488521,113188.0,REALIZABLE,-,realizable
485263313,LTL-Real/simple_arbiter_enc_4.tlsf,9158540,ltlsynt realizability,29005,seqrealds,359219,complete,0.050106,0.049915,113188.0,REALIZABLE,-,realizable
485263314,LTL-Real/simple_arbiter_enc_4.tlsf,9158540,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.132064,0.127795,113188.0,REALIZABLE,-,realizable
485263315,LTL-Real/simple_arbiter_enc_4.tlsf,9158540,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.134546,0.127977,113188.0,REALIZABLE,-,realizable
485263316,LTL-Real/simple_arbiter_enc_4.tlsf,9158540,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.126127,0.126052,113188.0,REALIZABLE,-,realizable
485263317,LTL-Real/simple_arbiter_enc_4.tlsf,9158540,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.125593,0.126784,113188.0,REALIZABLE,-,realizable
485263878,LTL-Real/simple_arbiter_enc_6.tlsf,9158621,ltlsynt realizability,29005,seqreallar,359217,complete,0.115297,0.115069,113188.0,REALIZABLE,-,realizable
485263879,LTL-Real/simple_arbiter_enc_6.tlsf,9158621,ltlsynt realizability,29005,seqrealsd,359218,complete,0.104217,0.104034,113188.0,REALIZABLE,-,realizable
485263880,LTL-Real/simple_arbiter_enc_6.tlsf,9158621,ltlsynt realizability,29005,seqrealds,359219,complete,0.106442,0.106275,113188.0,REALIZABLE,-,realizable
485263881,LTL-Real/simple_arbiter_enc_6.tlsf,9158621,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.674145,0.299755,113188.0,REALIZABLE,-,realizable
485263882,LTL-Real/simple_arbiter_enc_6.tlsf,9158621,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.638469,0.29099,113188.0,REALIZABLE,-,realizable
485263883,LTL-Real/simple_arbiter_enc_6.tlsf,9158621,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.405934,0.298299,113188.0,REALIZABLE,-,realizable
485263884,LTL-Real/simple_arbiter_enc_6.tlsf,9158621,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.441069,0.321909,113188.0,REALIZABLE,-,realizable
485264753,LTL-Real/simple_arbiter_enc_8.tlsf,9173679,ltlsynt realizability,29005,seqreallar,359217,complete,0.712273,0.714603,278232.0,REALIZABLE,-,realizable
485264754,LTL-Real/simple_arbiter_enc_8.tlsf,9173679,ltlsynt realizability,29005,seqrealsd,359218,complete,1.19844,1.20373,272704.0,REALIZABLE,-,realizable
485264755,LTL-Real/simple_arbiter_enc_8.tlsf,9173679,ltlsynt realizability,29005,seqrealds,359219,complete,0.996623,0.997911,283312.0,REALIZABLE,-,realizable
485264756,LTL-Real/simple_arbiter_enc_8.tlsf,9173679,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,2.79347,0.89372,567768.0,REALIZABLE,-,realizable
485264757,LTL-Real/simple_arbiter_enc_8.tlsf,9173679,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,2.72606,0.890187,501412.0,REALIZABLE,-,realizable
485264758,LTL-Real/simple_arbiter_enc_8.tlsf,9173679,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,1.71901,1.19597,497308.0,REALIZABLE,-,realizable
485264759,LTL-Real/simple_arbiter_enc_8.tlsf,9173679,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,1.74341,1.1896,498124.0,REALIZABLE,-,realizable
485263976,LTL-Real/simple_arbiter_unreal2_2.tlsf,9158635,ltlsynt realizability,29005,seqreallar,359217,complete,0.045922,0.045641,113188.0,UNREALIZABLE,-,unrealizable
485263977,LTL-Real/simple_arbiter_unreal2_2.tlsf,9158635,ltlsynt realizability,29005,seqrealsd,359218,complete,0.044329,0.0441541,113188.0,UNREALIZABLE,-,unrealizable
485263978,LTL-Real/simple_arbiter_unreal2_2.tlsf,9158635,ltlsynt realizability,29005,seqrealds,359219,complete,0.045615,0.0454239,113188.0,UNREALIZABLE,-,unrealizable
485263979,LTL-Real/simple_arbiter_unreal2_2.tlsf,9158635,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.082005,0.083058,113188.0,UNREALIZABLE,-,unrealizable
485263980,LTL-Real/simple_arbiter_unreal2_2.tlsf,9158635,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.081921,0.0831029,113188.0,UNREALIZABLE,-,unrealizable
485263981,LTL-Real/simple_arbiter_unreal2_2.tlsf,9158635,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.082079,0.084715,113188.0,UNREALIZABLE,-,unrealizable
485263982,LTL-Real/simple_arbiter_unreal2_2.tlsf,9158635,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.087451,0.0887739,113188.0,UNREALIZABLE,-,unrealizable
485264655,LTL-Real/simple_arbiter_unreal2_3.tlsf,9158732,ltlsynt realizability,29005,seqreallar,359217,complete,0.081386,0.081166,113188.0,UNREALIZABLE,-,unrealizable
485264656,LTL-Real/simple_arbiter_unreal2_3.tlsf,9158732,ltlsynt realizability,29005,seqrealsd,359218,complete,0.076206,0.0759881,113188.0,UNREALIZABLE,-,unrealizable
485264657,LTL-Real/simple_arbiter_unreal2_3.tlsf,9158732,ltlsynt realizability,29005,seqrealds,359219,complete,0.07745,0.077242,113188.0,UNREALIZABLE,-,unrealizable
485264658,LTL-Real/simple_arbiter_unreal2_3.tlsf,9158732,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.119897,0.122074,113188.0,UNREALIZABLE,-,unrealizable
485264659,LTL-Real/simple_arbiter_unreal2_3.tlsf,9158732,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.119632,0.121572,113188.0,UNREALIZABLE,-,unrealizable
485264660,LTL-Real/simple_arbiter_unreal2_3.tlsf,9158732,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.11626,0.117759,113188.0,UNREALIZABLE,-,unrealizable
485264661,LTL-Real/simple_arbiter_unreal2_3.tlsf,9158732,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.116869,0.121439,113188.0,UNREALIZABLE,-,unrealizable
485263262,LTL-Real/simple_arbiter_unreal2_4.tlsf,9158533,ltlsynt realizability,29005,seqreallar,359217,complete,5.17125,5.17119,262836.0,UNREALIZABLE,-,unrealizable
485263263,LTL-Real/simple_arbiter_unreal2_4.tlsf,9158533,ltlsynt realizability,29005,seqrealsd,359218,complete,5.21548,5.21577,262836.0,UNREALIZABLE,-,unrealizable
485263264,LTL-Real/simple_arbiter_unreal2_4.tlsf,9158533,ltlsynt realizability,29005,seqrealds,359219,complete,5.16783,5.16779,266692.0,UNREALIZABLE,-,unrealizable
485263265,LTL-Real/simple_arbiter_unreal2_4.tlsf,9158533,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.177521,0.182157,113188.0,UNREALIZABLE,-,unrealizable
485263266,LTL-Real/simple_arbiter_unreal2_4.tlsf,9158533,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.189655,0.196203,113188.0,UNREALIZABLE,-,unrealizable
485263267,LTL-Real/simple_arbiter_unreal2_4.tlsf,9158533,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.175059,0.177357,113188.0,UNREALIZABLE,-,unrealizable
485263268,LTL-Real/simple_arbiter_unreal2_4.tlsf,9158533,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.176528,0.178063,113188.0,UNREALIZABLE,-,unrealizable
485263045,LTL-Real/simple_arbiter_unreal2_5.tlsf,9158502,ltlsynt realizability,29005,seqreallar,359217,complete,1960.04,1960.19,1938388.0,UNREALIZABLE,-,unrealizable
485263046,LTL-Real/simple_arbiter_unreal2_5.tlsf,9158502,ltlsynt realizability,29005,seqrealsd,359218,complete,1983.12,1983.31,1938384.0,UNREALIZABLE,-,unrealizable
485263047,LTL-Real/simple_arbiter_unreal2_5.tlsf,9158502,ltlsynt realizability,29005,seqrealds,359219,complete,1977.28,1977.44,1938384.0,UNREALIZABLE,-,unrealizable
485263048,LTL-Real/simple_arbiter_unreal2_5.tlsf,9158502,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.271186,0.274844,113188.0,UNREALIZABLE,-,unrealizable
485263049,LTL-Real/simple_arbiter_unreal2_5.tlsf,9158502,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.271216,0.273532,113188.0,UNREALIZABLE,-,unrealizable
485263050,LTL-Real/simple_arbiter_unreal2_5.tlsf,9158502,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.270892,0.272191,113188.0,UNREALIZABLE,-,unrealizable
485263051,LTL-Real/simple_arbiter_unreal2_5.tlsf,9158502,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.271882,0.275176,113188.0,UNREALIZABLE,-,unrealizable
485263787,LTL-Real/simple_arbiter_unreal2_6.tlsf,9158608,ltlsynt realizability,29005,seqreallar,359217,timeout (cpu),3600.01,3600.45,4527872.0,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
485263788,LTL-Real/simple_arbiter_unreal2_6.tlsf,9158608,ltlsynt realizability,29005,seqrealsd,359218,timeout (cpu),3600.04,3600.72,4450312.0,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
485263789,LTL-Real/simple_arbiter_unreal2_6.tlsf,9158608,ltlsynt realizability,29005,seqrealds,359219,timeout (cpu),3600.01,3600.73,4536064.0,--,Found neither REALIZABLE nor UNREALIZABLE,unrealizable
485263790,LTL-Real/simple_arbiter_unreal2_6.tlsf,9158608,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.404701,0.406416,113188.0,UNREALIZABLE,-,unrealizable
485263791,LTL-Real/simple_arbiter_unreal2_6.tlsf,9158608,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.415252,0.416958,113188.0,UNREALIZABLE,-,unrealizable
485263792,LTL-Real/simple_arbiter_unreal2_6.tlsf,9158608,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.408363,0.40951,113188.0,UNREALIZABLE,-,unrealizable
485263793,LTL-Real/simple_arbiter_unreal2_6.tlsf,9158608,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.429413,0.430847,113188.0,UNREALIZABLE,-,unrealizable
485262261,LTL-Real/SliderDefault.tlsf,9127838,ltlsynt realizability,29005,seqreallar,359217,complete,0.053275,0.05444,113188.0,NEW-REALIZABLE,-,unknown
485262262,LTL-Real/SliderDefault.tlsf,9127838,ltlsynt realizability,29005,seqrealsd,359218,complete,0.048587,0.048378,113188.0,NEW-REALIZABLE,-,unknown
485262263,LTL-Real/SliderDefault.tlsf,9127838,ltlsynt realizability,29005,seqrealds,359219,complete,0.048339,0.048125,113188.0,NEW-REALIZABLE,-,unknown
485262264,LTL-Real/SliderDefault.tlsf,9127838,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.128564,0.129225,113188.0,NEW-REALIZABLE,-,unknown
485262265,LTL-Real/SliderDefault.tlsf,9127838,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.121259,0.120277,113188.0,NEW-REALIZABLE,-,unknown
485262266,LTL-Real/SliderDefault.tlsf,9127838,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.12498,0.12697,113188.0,NEW-REALIZABLE,-,unknown
485262267,LTL-Real/SliderDefault.tlsf,9127838,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.119204,0.122462,113188.0,NEW-REALIZABLE,-,unknown
485262044,LTL-Real/SliderDelayed.tlsf,9127807,ltlsynt realizability,29005,seqreallar,359217,complete,1.46525,1.46705,258472.0,NEW-REALIZABLE,-,unknown
485262045,LTL-Real/SliderDelayed.tlsf,9127807,ltlsynt realizability,29005,seqrealsd,359218,complete,0.228524,0.228308,113188.0,NEW-REALIZABLE,-,unknown
485262046,LTL-Real/SliderDelayed.tlsf,9127807,ltlsynt realizability,29005,seqrealds,359219,complete,1.23529,1.23511,257548.0,NEW-REALIZABLE,-,unknown
485262047,LTL-Real/SliderDelayed.tlsf,9127807,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.28819,0.222705,113188.0,NEW-REALIZABLE,-,unknown
485262048,LTL-Real/SliderDelayed.tlsf,9127807,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.249269,0.209783,113188.0,NEW-REALIZABLE,-,unknown
485262049,LTL-Real/SliderDelayed.tlsf,9127807,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.207962,0.209339,113188.0,NEW-REALIZABLE,-,unknown
485262050,LTL-Real/SliderDelayed.tlsf,9127807,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.22073,0.218863,113188.0,NEW-REALIZABLE,-,unknown
485262247,LTL-Real/SliderScored.tlsf,9127836,ltlsynt realizability,29005,seqreallar,359217,complete,0.46753,0.46805,113188.0,NEW-REALIZABLE,-,unknown
485262248,LTL-Real/SliderScored.tlsf,9127836,ltlsynt realizability,29005,seqrealsd,359218,complete,0.121598,0.121375,113188.0,NEW-REALIZABLE,-,unknown
485262249,LTL-Real/SliderScored.tlsf,9127836,ltlsynt realizability,29005,seqrealds,359219,complete,0.387337,0.387115,113188.0,NEW-REALIZABLE,-,unknown
485262250,LTL-Real/SliderScored.tlsf,9127836,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.198407,0.188073,113188.0,NEW-REALIZABLE,-,unknown
485262251,LTL-Real/SliderScored.tlsf,9127836,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.217352,0.196833,113188.0,NEW-REALIZABLE,-,unknown
485262252,LTL-Real/SliderScored.tlsf,9127836,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.193478,0.1947,113188.0,NEW-REALIZABLE,-,unknown
485262253,LTL-Real/SliderScored.tlsf,9127836,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.187387,0.188385,113188.0,NEW-REALIZABLE,-,unknown
485262835,LTL-Real/slider_default.tlsf,9158472,ltlsynt realizability,29005,seqreallar,359217,complete,0.046779,0.046551,113188.0,REALIZABLE,-,realizable
485262836,LTL-Real/slider_default.tlsf,9158472,ltlsynt realizability,29005,seqrealsd,359218,complete,0.04349,0.0432501,113188.0,REALIZABLE,-,realizable
485262837,LTL-Real/slider_default.tlsf,9158472,ltlsynt realizability,29005,seqrealds,359219,complete,0.044067,0.043881,113188.0,REALIZABLE,-,realizable
485262838,LTL-Real/slider_default.tlsf,9158472,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.118394,0.119506,113188.0,REALIZABLE,-,realizable
485262839,LTL-Real/slider_default.tlsf,9158472,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.115375,0.114519,113188.0,REALIZABLE,-,realizable
485262840,LTL-Real/slider_default.tlsf,9158472,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.117218,0.120705,113188.0,REALIZABLE,-,realizable
485262841,LTL-Real/slider_default.tlsf,9158472,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.116084,0.117013,113188.0,REALIZABLE,-,realizable
485264074,LTL-Real/slider_delayed.tlsf,9158649,ltlsynt realizability,29005,seqreallar,359217,complete,1.43968,1.43941,258476.0,REALIZABLE,-,realizable
485264075,LTL-Real/slider_delayed.tlsf,9158649,ltlsynt realizability,29005,seqrealsd,359218,complete,0.21776,0.217546,113188.0,REALIZABLE,-,realizable
485264076,LTL-Real/slider_delayed.tlsf,9158649,ltlsynt realizability,29005,seqrealds,359219,complete,1.21404,1.21377,256544.0,REALIZABLE,-,realizable
485264077,LTL-Real/slider_delayed.tlsf,9158649,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.283483,0.214255,113188.0,REALIZABLE,-,realizable
485264078,LTL-Real/slider_delayed.tlsf,9158649,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.222424,0.191237,113188.0,REALIZABLE,-,realizable
485264079,LTL-Real/slider_delayed.tlsf,9158649,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.196599,0.197337,113188.0,REALIZABLE,-,realizable
