instance	benefit_target	control_statuses	control_verdicts	control_solved_count	control_solved	treatment_statuses	treatment_verdicts	treatment_solved_count	treatment_solved	control_seconds	treatment_seconds	paired_delta_seconds	control_median_seconds	treatment_median_seconds	control_noise_seconds	lower_rounds_seconds	higher_rounds_seconds	faster_rounds	slower_rounds	control_scope_memory_peak_bytes	treatment_scope_memory_peak_bytes	paired_delta_scope_memory_peak_bytes	control_median_scope_memory_peak_bytes	treatment_median_scope_memory_peak_bytes	control_noise_scope_memory_peak_bytes	lower_rounds_scope_memory_peak_bytes	higher_rounds_scope_memory_peak_bytes	control_max_process_rss_bytes	treatment_max_process_rss_bytes	paired_delta_max_process_rss_bytes	control_median_max_process_rss_bytes	treatment_median_max_process_rss_bytes	control_noise_max_process_rss_bytes	lower_rounds_max_process_rss_bytes	higher_rounds_max_process_rss_bytes	correctness_fail	lost_verdict_rounds	new_failures	regression_threshold_seconds	regression_flag_seconds	validated_regression_seconds	regression_threshold_scope_memory_peak_bytes	regression_flag_scope_memory_peak_bytes	validated_regression_scope_memory_peak_bytes	regression_failures	regression_unresolved	flags	coverage_benefit	runtime_benefit	memory_benefit
robot-resource-2d23.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[10.01759604003746, 9.344101176015101, 9.525459978030995, 9.481041527993511, 9.884752091951668]	[9.848277265962679, 9.828506389982067, 9.614312683988828, 9.757824998989236, 9.481839799962472]	[-0.16931877407478169, 0.4844052139669657, 0.08885270595783368, 0.2767834709957242, -0.4029122919891961]	9.525459978030995	9.757824998989236	0.18135880201589316	2	3	[1, 5]	[2, 3, 4]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[90705920, 90644480, 90857472, 90767360, 90779648]	[90718208, 90796032, 90693632, 90644480, 90845184]	[12288, 151552, -163840, -122880, 65536]	90767360	90718208	61440	2	3	false	[]	[]	0.4762729989015497	false	false	unavailable	false	false	[]	[]	[]	false	false	false
robot-resource-2d8.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.3693866760004312, 1.379319628002122, 1.375299384992104, 1.2804431390250102, 1.3753582920180634]	[1.3048435110249557, 1.3461391340242699, 1.380945346027147, 1.3549409059924074, 1.3063162440084852]	[-0.06454316497547552, -0.033180493977852166, 0.005645961035043001, 0.07449776696739718, -0.06904204800957814]	1.375299384992104	1.3461391340242699	0.004020243010018021	3	2	[1, 2, 5]	[3, 4]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[44326912, 44302336, 44290048, 44376064, 44265472]	[44367872, 44294144, 44367872, 44220416, 44355584]	[40960, -8192, 77824, -155648, 90112]	44302336	44355584	24576	2	3	false	[]	[]	0.0687649692496052	false	false	unavailable	false	false	[]	[]	[]	false	false	false
robot-to-target-unreal0.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[8.763508044998161, 8.411166205012705, 8.474823024997022, 8.293675799970515, 7.982402002962772]	[8.038010249962099, 8.31004978803685, 8.52573305304395, 8.068149238009937, 8.740314201975707]	[-0.7254977950360626, -0.10111641697585583, 0.050910028046928346, -0.22552656196057796, 0.7579121990129352]	8.411166205012705	8.31004978803685	0.1174904050421901	3	2	[1, 2, 4]	[3, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[211148800, 211206144, 211173376, 210911232, 211304448]	[211226624, 211218432, 211070976, 211062784, 211210240]	[77824, 12288, -102400, 151552, -94208]	211173376	211210240	32768	2	3	false	[]	[]	0.4205583102506353	false	false	unavailable	false	false	[]	[]	[]	false	false	false
robot_grid_pb_3_3_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[0.1553502440219745, 0.16233088402077556, 0.15996340400306508, 0.15428126201732084, 0.16925713000819087]	[0.2882779330248013, 0.26219918904826045, 0.26683784497436136, 0.26181411801371723, 0.2863806960522197]	[0.1329276890028268, 0.0998683050274849, 0.10687444097129628, 0.10753285599639639, 0.11712356604402885]	0.15996340400306508	0.26683784497436136	0.0046131599810905755	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[40763392, 40669184, 40861696, 40910848, 40919040]	[42131456, 42221568, 42217472, 42221568, 42037248]	[1368064, 1552384, 1355776, 1310720, 1118208]	40861696	42217472	57344	0	5	false	[]	[]	0.05	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
robot_grid_pb_4_4_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[1.230067995027639, 1.28592871298315, 1.2910137879662216, 1.3827240339596756, 1.309425703017041]	[1.6600695480010472, 1.852891627990175, 1.70283299399307, 1.8691585769993253, 1.7446966679999605]	[0.43000155297340825, 0.566962915007025, 0.4118192060268484, 0.4864345430396497, 0.4352709649829194]	1.2910137879662216	1.7446966679999605	0.018411915050819516	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[218849280, 218849280, 218812416, 219017216, 218845184]	[220229632, 220344320, 220618752, 220336128, 220274688]	[1380352, 1495040, 1806336, 1318912, 1429504]	218849280	220336128	4096	0	5	false	[]	[]	0.06455068939831109	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
robot_grid_pb_5_5_pe_.ltl	true	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[17.0, 17.0, 17.0, 17.0, 17.0]	[9.064050314947963, 9.59084411204094, 9.192768306995276, 9.470941414008848, 9.378626135003287]	[-7.935949685052037, -7.409155887959059, -7.807231693004724, -7.529058585991152, -7.621373864996713]	17.0	9.378626135003287	0.0	5	0	[1, 2, 3, 4, 5]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[1273942016, 1272565760, 1271209984, 1270145024, 1269157888]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	1271209984	unavailable	unavailable	unavailable	false	[]	[]	0.8500000000000001	false	false	unavailable	false	false	[]	[]	"[""changed round statuses""]"	false	false	false
round_robin_arbiter_pb_5_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[13.527676864003297, 13.654348337033298, 13.460963896999601, 14.530284058011603, 13.220285997027531]	[14.890003721986432, 13.662819754041266, 13.110542612033896, 13.828842475020792, 14.037350800004788]	[1.3623268579831347, 0.00847141700796783, -0.3504212849657051, -0.7014415829908103, 0.8170648029772565]	13.527676864003297	13.828842475020792	0.12667147303000093	2	3	[3, 4]	[1, 2, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[450207744, 452902912, 458452992, 448811008, 439586816]	[504872960, 439472128, 458174464, 446078976, 443801600]	[54665216, -13430784, -278528, -2732032, 4214784]	450207744	446078976	2695168	3	2	false	[]	[]	0.6763838432001649	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_2_15_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.3481848599622026, 1.2941185539821163, 1.3042733870097436, 1.270708478987217, 1.3040148940053768]	[1.233195133972913, 1.341885820031166, 1.3856166389887221, 1.2923257679794915, 1.314340570999775]	[-0.11498972598928958, 0.047767266049049795, 0.08134325197897851, 0.021617288992274553, 0.010325676994398236]	1.3040148940053768	1.314340570999775	0.009896340023260564	1	4	[1]	[2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[154415104, 154570752, 154664960, 154611712, 154308608]	[180084736, 180015104, 179851264, 180105216, 180146176]	[25669632, 25444352, 25186304, 25493504, 25837568]	154570752	180084736	94208	0	5	false	[]	[]	0.06520074470026885	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_2_16_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[2.6143817820120603, 2.7436549100093544, 2.7368609700351954, 2.8475508330157027, 2.7771160029806197]	[3.0306483349995688, 2.7249642810202204, 3.1050386640126817, 2.8178782570175827, 2.8453913319972344]	[0.4162665529875085, -0.018690628989133984, 0.36817769397748634, -0.02967257599812001, 0.0682753290166147]	2.7436549100093544	2.8453913319972344	0.033461092971265316	2	3	[2, 4]	[1, 3, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[162066432, 162082816, 162021376, 162131968, 162156544]	[342437888, 342409216, 342282240, 342548480, 342331392]	[180371456, 180326400, 180260864, 180416512, 180174848]	162082816	342409216	49152	0	5	false	[]	[]	0.13718274550046772	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_3_6_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[0.9776370250037871, 1.0135266170254909, 1.0730929509736598, 1.0625580020132475, 0.9892994380206801]	[1.015182624978479, 0.9984245609957725, 1.0494675730005838, 1.050685481983237, 1.0265308880480006]	[0.03754559997469187, -0.01510205602971837, -0.023625377973075956, -0.011872520030010492, 0.037231450027320534]	1.0135266170254909	1.0265308880480006	0.03588959202170372	3	2	[2, 3, 4]	[1, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[96067584, 96182272, 96182272, 96202752, 96260096]	[172306432, 172548096, 171642880, 169836544, 174215168]	[76238848, 76365824, 75460608, 73633792, 77955072]	96182272	172306432	20480	0	5	false	[]	[]	0.05067633085127454	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_3_7_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[7.4793129389872774, 7.543245268985629, 7.39735169702908, 7.598731766978744, 7.704066595004406]	[7.6439934790250845, 7.179737780999858, 7.671693115029484, 7.208924369013403, 7.25495440402301]	[0.16468054003780708, -0.36350748798577115, 0.2743414180004038, -0.3898073979653418, -0.44911219098139554]	7.543245268985629	7.25495440402301	0.06393232999835163	3	2	[2, 4, 5]	[1, 3]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[352952320, 353243136, 353112064, 353488896, 353378304]	[686018560, 680370176, 674553856, 686252032, 680976384]	[333066240, 327127040, 321441792, 332763136, 327598080]	353243136	680976384	135168	0	5	false	[]	[]	0.3771622634492815	false	false	unavailable	false	false	[]	[]	[]	false	false	false
round_robin_arbiter_unreal1_pb_4_4_pe_.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.7856691849883646, 1.7474295839783736, 1.7972425560001284, 1.7365585719817318, 1.7486819649930112]	[1.67678129801061, 1.7079946410376579, 1.6905327050480992, 1.6809813909931108, 1.5913918889709748]	[-0.10888788697775453, -0.0394349429407157, -0.10670985095202923, -0.05557718098862097, -0.15729007602203637]	1.7486819649930112	1.6809813909931108	0.012123393011279404	5	0	[1, 2, 3, 4, 5]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[128978944, 128847872, 128974848, 128847872, 129097728]	[207499264, 208814080, 206450688, 208998400, 208027648]	[78520320, 79966208, 77475840, 80150528, 78929920]	128974848	208027648	122880	0	5	false	[]	[]	0.08743409824965057	false	false	unavailable	false	false	[]	[]	[]	false	false	false
rw_arbiter_pb_3_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[0.7998080609831959, 0.7817238600109704, 0.8236214600037783, 0.7596832659910433, 0.7643035849905573]	[0.7480573760112748, 0.7317015929729678, 0.7478298770147376, 0.7264979869942181, 0.7442310189944692]	[-0.051750684971921146, -0.05002226703800261, -0.07579158298904076, -0.03318527899682522, -0.020072565996088088]	0.7817238600109704	0.7442310189944692	0.018084200972225517	5	0	[1, 2, 3, 4, 5]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[62074880, 62115840, 61796352, 62136320, 62205952]	[61988864, 62025728, 62197760, 62062592, 62095360]	[-86016, -90112, 401408, -73728, -110592]	62115840	62062592	40960	4	1	false	[]	[]	0.05	false	false	unavailable	false	false	[]	[]	[]	false	false	false
simple_arbiter_with_hints_pb_6_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[2.0268588999751955, 2.0955360059742816, 2.017173564003315, 2.0888537989812903, 1.987194329034537]	[1.9752397169941105, 2.1158612209837884, 2.0312289830180816, 1.9831515270052478, 1.9907267640228383]	[-0.05161918298108503, 0.020325215009506792, 0.014055419014766812, -0.10570227197604254, 0.0035324349883012474]	2.0268588999751955	1.9907267640228383	0.03966457094065845	2	3	[1, 4]	[2, 3, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[116174848, 116277248, 116224000, 116178944, 116023296]	[115941376, 116273152, 116297728, 116297728, 116203520]	[-233472, -4096, 73728, 118784, 180224]	116178944	116273152	45056	2	3	false	[]	[]	0.10134294499875979	false	false	unavailable	false	false	[]	[]	[]	false	false	false
square5x51.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.1659691279637627, 1.0675464880187064, 1.2104665170190856, 1.1030528499977663, 1.223567312990781]	[1.2355442009866238, 1.163485116965603, 1.1233963539707474, 1.149669984006323, 1.113159821019508]	[0.06957507302286103, 0.09593862894689664, -0.08707016304833815, 0.046617134008556604, -0.11040749197127298]	1.1659691279637627	1.149669984006323	0.05759818502701819	2	3	[3, 5]	[1, 2, 4]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[149532672, 149512192, 149585920, 149561344, 149348352]	[149446656, 149585920, 149581824, 149446656, 149524480]	[-86016, 73728, -4096, -114688, 176128]	149532672	149524480	28672	3	2	false	[]	[]	0.05829845639818814	false	false	unavailable	false	false	[]	[]	[]	false	false	false
square5x52.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.3538170880055986, 1.358088859997224, 1.4271265600109473, 1.3754529469879344, 1.3325725289760157]	[1.4038313059718348, 1.3868538530077785, 1.4241303529706784, 1.3497299160226248, 1.3634326059836894]	[0.050014217966236174, 0.028764993010554463, -0.002996207040268928, -0.02572303096530959, 0.03086007700767368]	1.358088859997224	1.3868538530077785	0.017364086990710348	2	3	[3, 4]	[1, 2, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[152543232, 152477696, 152498176, 152514560, 152539136]	[152408064, 152428544, 152530944, 152395776, 152268800]	[-135168, -49152, 32768, -118784, -270336]	152514560	152408064	24576	4	1	false	[]	[]	0.0679044429998612	false	false	unavailable	false	false	[]	[]	[]	false	false	false
square5x53.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[5.134687032026704, 4.777311352954712, 4.807645062042866, 5.135091287025716, 4.876700250024442]	[5.186943289998453, 5.063604074995965, 4.897545371961314, 4.917031973018311, 5.001763383974321]	[0.05225625797174871, 0.286292722041253, 0.08990030991844833, -0.2180593140074052, 0.12506313394987956]	4.876700250024442	5.001763383974321	0.09938889706972986	1	4	[4]	[1, 2, 3, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[330502144, 330350592, 330502144, 330452992, 330321920]	[330571776, 330440704, 330354688, 330502144, 330489856]	[69632, 90112, -147456, 49152, 167936]	330452992	330489856	49152	1	4	false	[]	[]	0.24383501250122208	false	false	unavailable	false	false	[]	[]	[]	false	false	false
thermostat-F-real.ltl	true	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[17.0, 17.0, 17.0, 17.0, 17.0]	[1.5367091950029135, 1.4350756960338913, 1.530901071964763, 1.4952763649635017, 1.511610769026447]	[-15.463290804997087, -15.564924303966109, -15.469098928035237, -15.504723635036498, -15.488389230973553]	17.0	1.511610769026447	0.0	5	0	[1, 2, 3, 4, 5]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[139964416, 141778944, 143884288, 150712320, 143597568]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	143597568	unavailable	unavailable	unavailable	false	[]	[]	0.8500000000000001	false	false	unavailable	false	false	[]	[]	"[""changed round statuses""]"	false	false	false
thermostat-GF-unreal0.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.9580996760050766, 1.8023533250088803, 1.9266710150404833, 1.9683890609885566, 2.003899210016243]	[1.9863934959867038, 2.009078414994292, 1.9519243559916504, 1.8172308220528066, 2.0344308689818718]	[0.028293819981627166, 0.20672508998541161, 0.025253340951167047, -0.15115823893574998, 0.030531658965628594]	1.9580996760050766	1.9863934959867038	0.03142866096459329	1	4	[4]	[1, 2, 3, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[70971392, 70361088, 69361664, 70234112, 69926912]	[69185536, 72179712, 69812224, 69632000, 70561792]	[-1785856, 1818624, 450560, -602112, 634880]	70234112	69812224	307200	2	3	false	[]	[]	0.09790498380025384	false	false	unavailable	false	false	[]	[]	[]	false	false	false
